state	stateno	order	sgenexp	stotrev	stltdebt	pcpinc	totpop	cpi	year	dratelag	dmajdgov	dmajrgov	rmajdgov	rmajrgov	nmajdgov	nmajrgov	othergov	_merge	ideology	religion	adopted	statutry	constnl	indstat	indconst	referend	sigstat	sigconst	sigindst	sigindc	sigref	singlsub	contrest	judicrev	adminrev	legisrev	postrest	init	sigs	south	sigsq	invsigs	cappun	adopt_cp	initideo	sigideo	noinideo	initrel	noinrel	deficit	debt	rpcpinc	drpcpinc	divgov	nbrs_cp1	nbrs_cp3	nbrs_cp2	nbrs_cp4	nbors	nbrs_cp	dur_cp	spline1	spline2	spline3	_t_cp0	_t_cp1	_t_cp2	_t_cp3	_t_cp4	_t_cp5	_t_cp6	_t_cp7	_t_cp8	_t_cp9	_t_cp10	source_count	source_count
"MT"	26	38	371	387.6000061035156	95.00000762939453	3897	0.718999981880188	2.250999927520752	1973	2.5	1	0	0	0	0	0	0	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	1	5	0	25	0.6822617650032043	0	0	-11.100000381469727	-55.5	0	8.5	0	-0.04474395141005516	0.2560647130012512	13.749445915222168	0.010972478426992893	0	0	0	0	0	2	0	1	-0.8999999761581421	-0.800000011920929	-0.4000000059604645	0	1	0	0	0	0	0	0	0	0	0	0	2
"MT"	26	38	381	413.20001220703125	92	4626	0.7269999980926514	2.0290000438690186	1974	6	0	1	0	0	0	0	0	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	1	5	0	25	0.6822617650032043	1	1	-11.100000381469727	-55.5	0	8.5	0	-0.08451446890830994	0.24146981537342072	14.711840629577637	0.06999516487121582	1	2	0	0	0	2	2	2	-6.199999809265137	-6.400000095367432	-3.200000047683716	0	0	1	0	0	0	0	0	0	0	0	4	4
"MT"	26	38	408	444.79998779296875	88.99999237060547	4776	0.7369999885559082	1.8589999675750732	1975	4.199999809265137	0	1	0	0	0	0	0	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	1	5	0	25	0.6822617650032043	1		-11.100000381469727	-55.5	0	8.5	0	-0.09019605070352554	0.2181372344493866	13.916275978088379	-0.054076485335826874	1	2	0	0	0	2	2					0	0	0	0	0	0	0	0	0	0	0	4	4
"MT"	26	38	477	505.70001220703125	81.0999984741211	5388	0.7480000257492065	1.7569999694824219	1976	5.199999809265137	0	0	0	0	0	0	1	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	1	5	0	25	0.6822617650032043	1		-11.100000381469727	-55.5	0	8.5	0	-0.060167741030454636	0.1700209677219391	14.838112831115723	0.06624163687229156	1	2	0	0	0	2	2					0	0	0	0	0	0	0	0	0	0	0	4	5
"MT"	26	38	579	595	84.90000915527344	5600	0.7590000033378601	1.6490000486373901	1977	5	0	0	0	0	0	0	1	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	1	5	0	25	0.6822617650032043	1		-11.100000381469727	-55.5	0	8.5	0	-0.027633851394057274	0.1466321349143982	14.473981857299805	-0.0245402492582798	1	2	0	0	0	2	2					0	0	0	0	0	0	0	0	0	0	0	4	4
"MT"	26	38	668	670	101.4000015258789	6125	0.7710000276565552	1.531999945640564	1978	5.400000095367432	1	0	0	0	0	0	0	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	1	5	0	25	0.6822617650032043	1		-11.100000381469727	-55.5	0	8.5	0	-0.002994012087583542	0.15179641544818878	14.707679748535156	0.016146067529916763	0	2	0	0	0	2	2					0	0	0	0	0	0	0	0	0	0	0	4	4
"MT"	26	38	746	748.5	136.1999969482422	7051	0.7820000052452087	1.3799999952316284	1979	4.800000190734863	1	0	0	0	0	0	0	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	1	5	0	25	0.6822617650032043	1		-11.100000381469727	-55.5	0	8.5	0	-0.003351206425577402	0.18257372081279755	15.251379013061523	0.03696703165769577	0	2	0	0	0	3	2					0	0	0	0	0	0	0	0	0	0	0	4	4
"MT"	26	38	769	810.7999877929688	147	7412	0.7870000004768372	1.215000033378601	1980	4.199999809265137	0	0	1	0	0	0	0	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	1	5	0	25	0.6822617650032043	1		-11.100000381469727	-55.5	0	8.5	0	-0.05435629189014435	0.19115734100341797	14.11532974243164	-0.07448829710483551	1	3	0	0	0	3	3					0	0	0	0	0	0	0	0	0	0	0	4	4
"MT"	26	38	864	945.7000122070312	309.5	8536	0.7870000004768372	1.0980000495910645	1981	4	0	0	1	0	0	0	0	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	1	5	0	25	0.6822617650032043	1		-11.100000381469727	-55.5	0	8.5	0	-0.09456019848585129	0.35821759700775146	14.690483093261719	0.040746718645095825	1	3	0	0	0	3	3					0	0	0	0	0	0	0	0	0	0	0	4	3
"MT"	26	38	929	1053.5	303.20001220703125	9252	0.7960000038146973	1.034999966621399	1982	3.4000000953674316	0	0	0	0	1	0	0	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	1	5	0	25	0.6822617650032043	1		-11.100000381469727	-55.5	0	8.5	0	-0.1340150684118271	0.3263724446296692	15.009121894836426	0.02169015072286129	1	3	0	0	0	3	3					0	0	0	0	0	0	0	0	0	0	0	4	3
"NE"	27								1970		0	0	0	0	0	0	1	2	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	0	0	-18.700000762939453	-130.90000915527344	0	11.300000190734863	0					1	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"NE"	27	20				3792		2.4660000801086426	1971		0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	0	0	-18.700000762939453	-130.90000915527344	0	11.300000190734863	0			14.656852722167969		1	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"NE"	27	20	519	530.7999877929688	71	4030	1.503999948501587	2.3910000324249268	1972	2.5999999046325684	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	0	0	-18.700000762939453	-130.90000915527344	0	11.300000190734863	0	-0.02273600734770298	0.13680154085159302	15.103025436401367	0.03044123575091362	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"NE"	27	20	558	579.2999877929688	83.19999694824219	4341	1.5180000066757202	2.250999927520752	1973	2.9000000953674316	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	1	1	-18.700000762939453	-130.90000915527344	0	11.300000190734863	0	-0.03817202150821686	0.14910393953323364	15.315973281860352	0.014099681749939919	1	0	0	0	0	1	0	1	-0.8999999761581421	-0.800000011920929	-0.4000000059604645	0	1	0	0	0	0	0	0	0	0	0	0	1
"NE"	27	20	596	659.2999877929688	78.80000305175781	5299	1.5290000438690186	2.0290000438690186	1974	4.300000190734863	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	1		-18.700000762939453	-130.90000915527344	0	11.300000190734863	0	-0.10620803385972977	0.1322147697210312	16.852149963378906	0.10029899328947067	1	1	0	0	0	1	1					0	0	0	0	0	0	0	0	0	0	0	2	4
"NE"	27	20	674	721	73.19999694824219	4877	1.5379999876022339	1.8589999675750732	1975	3.5999999046325684	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	1		-18.700000762939453	-130.90000915527344	0	11.300000190734863	0	-0.06973293423652649	0.10860534012317657	14.21056842803955	-0.1567504107952118	1	1	0	0	0	3	1					0	0	0	0	0	0	0	0	0	0	0	2	3
"NE"	27	20	819	790.5999755859375	68.69999694824219	5882	1.5429999828338623	1.7569999694824219	1976	4.300000190734863	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	1		-18.700000762939453	-130.90000915527344	0	11.300000190734863	0	0.03467646613717079	0.08388277888298035	16.19854736328125	0.13989439606666565	1	3	0	0	0	3	3					0	0	0	0	0	0	0	0	0	0	0	2	3
"NE"	27	20	904	931.0999755859375	64.0999984741211	6240	1.5490000247955322	1.6490000486373901	1977	2.9000000953674316	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	1		-18.700000762939453	-130.90000915527344	0	11.300000190734863	0	-0.029977848753333092	0.07090707868337631	16.128150939941406	-0.004345847759395838	1	3	0	0	0	3	3					0	0	0	0	0	0	0	0	0	0	0	2	4
"NE"	27	20	999	1044.0999755859375	59.29999923706055	6720	1.5540000200271606	1.531999945640564	1978	3.9000000953674316	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	1		-18.700000762939453	-130.90000915527344	0	11.300000190734863	0	-0.04514512047171593	0.0593593567609787	16.136425018310547	0.0005130209028720856	1	3	0	0	0	3	3					0	0	0	0	0	0	0	0	0	0	0	2	3
"NE"	27	20	1104	1167.5	56	7391	1.5640000104904175	1.3799999952316284	1979	3	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	1		-18.700000762939453	-130.90000915527344	0	11.300000190734863	0	-0.057518117129802704	0.050724636763334274	15.986802101135254	-0.009272370487451553	1	3	0	0	0	4	3					0	0	0	0	0	0	0	0	0	0	0	2	5
"NE"	27	20	1215	1264.0999755859375	52.70000076293945	8341	1.5670000314712524	1.215000033378601	1980	4.099999904632568	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	1		-18.700000762939453	-130.90000915527344	0	11.300000190734863	0	-0.04041150212287903	0.04337448626756668	15.884507179260254	-0.006398710887879133	1	4	0	0	0	4	4					0	0	0	0	0	0	0	0	0	0	0	2	5
"NE"	27	20	1341	1419.5	199.3000030517578	9365	1.5700000524520874	1.0980000495910645	1981	4.400000095367432	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	1		-18.700000762939453	-130.90000915527344	0	11.300000190734863	0	-0.05853840336203575	0.14862044155597687	16.11719512939453	0.014648735523223877	1	4	0	0	0	4	4					0	0	0	0	0	0	0	0	0	0	0	2	5
"NE"	27	20	1495	1488.5	246.3000030517578	10331	1.5829999446868896	1.034999966621399	1982	3.0999999046325684	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	1	7	0	49	0.8232006430625916	1		-18.700000762939453	-130.90000915527344	0	11.300000190734863	0	0.004347825888544321	0.1647491604089737	16.759536743164062	0.03985442966222763	1	4	0	0	0	4	4					0	0	0	0	0	0	0	0	0	0	0	1	4
"NV"	28								1970		0	0	0	0	1	0	0	2	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	0	0	-0.20000000298023224	-2	0							1	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"NV"	28	45				4552		2.4660000801086426	1971		0	0	0	0	1	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	0	0	-0.20000000298023224	-2	0					17.59440803527832		1	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"NV"	28	45	256	268.20001220703125	42.599998474121094	4822	0.5199999809265137	2.3910000324249268	1972	11.399999618530273	1	0	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	0	0	-0.20000000298023224	-2	0			-0.04765629768371582	0.16640624403953552	18.071163177490234	0.02709697000682354	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"NV"	28	45	290	292.29998779296875	55.099998474121094	5215	0.546999990940094	2.250999927520752	1973	13.5	1	0	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	1	1	-0.20000000298023224	-2	0			-0.007930992171168327	0.1899999976158142	18.39963150024414	0.018176380544900894	0	0	0	0	0	3	0	1	-0.8999999761581421	-0.800000011920929	-0.4000000059604645	0	1	0	0	0	0	0	0	0	0	0	0	0
"NV"	28	45	328	344.8999938964844	51.900001525878906	5712	0.5690000057220459	2.0290000438690186	1974	12.199999809265137	1	0	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	1		-0.20000000298023224	-2	0			-0.05152437090873718	0.1582317054271698	18.165592193603516	-0.012719782069325447	0	3	0	0	0	4	3					0	0	0	0	0	0	0	0	0	0	0	1	4
"NV"	28	45	359	390.3999938964844	55.20000076293945	6073	0.597000002861023	1.8589999675750732	1975	14.800000190734863	1	0	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	1		-0.20000000298023224	-2	0			-0.08746516704559326	0.15376044809818268	17.695465087890625	-0.025880087167024612	0	4	0	0	0	4	4					0	0	0	0	0	0	0	0	0	0	0	2	4
"NV"	28	45	412	434.29998779296875	51.79999923706055	6625	0.6200000047683716	1.7569999694824219	1976	13	1	0	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	1		-0.20000000298023224	-2	0			-0.054126184433698654	0.12572816014289856	18.244709014892578	0.031038682907819748	0	4	0	0	0	4	4					0	0	0	0	0	0	0	0	0	0	0	2	4
"NV"	28	45	471	482	53.20000076293945	7337	0.6470000147819519	1.6490000486373901	1977	11.5	1	0	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	1		-0.20000000298023224	-2	0			-0.023354563862085342	0.11295116692781448	18.9635009765625	0.039397284388542175	0	4	0	0	0	4	4					0	0	0	0	0	0	0	0	0	0	0	3	5
"NV"	28	45	510	527.4000244140625	54.599998474121094	7988	0.6779999732971191	1.531999945640564	1978	15.800000190734863	0	1	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	1		-0.20000000298023224	-2	0			-0.034117694944143295	0.1070588231086731	19.181215286254883	0.011480702087283134	1	4	0	0	0	5	4					0	0	0	0	0	0	0	0	0	0	0	4	7
"NV"	28	45	609	636.4000244140625	240.10000610351562	9032	0.718999981880188	1.3799999952316284	1979	15.5	0	1	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	1		-0.20000000298023224	-2	0			-0.04499182850122452	0.3942528963088989	19.536300659179688	0.018512140959501266	1	5	0	0	0	5	5					0	0	0	0	0	0	0	0	0	0	0	4	6
"NV"	28	45	649	726.9000244140625	374.1000061035156	10204	0.7649999856948853	1.215000033378601	1980	17.5	0	1	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	1		-0.20000000298023224	-2	0			-0.12003085762262344	0.5764252543449402	19.432382583618164	-0.005319229792803526	1	5	0	0	0	5	5					0	0	0	0	0	0	0	0	0	0	0	4	7
"NV"	28	45	817	829.0999755859375	528	10727	0.800000011920929	1.0980000495910645	1981	20	0	1	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	1		-0.20000000298023224	-2	0			-0.014810252003371716	0.6462668180465698	18.461200714111328	-0.04997749999165535	1	5	0	0	0	5	5					0	0	0	0	0	0	0	0	0	0	0	3	6
"NV"	28	45	927	889	554.5999755859375	11816	0.8450000286102295	1.034999966621399	1982	17.5	1	0	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	1	1	0	0	0	1	1	10	0	100	0.931109607219696	1		-0.20000000298023224	-2	0			0.04099244996905327	0.5982739925384521	19.168588638305664	0.038317546248435974	0	5	0	0	0	5	5					0	0	0	0	0	0	0	0	0	0	0	4	7
"NH"	29								1970		0	0	0	1	0	0	0	2	-12.800000190734863	3.4000000953674316		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.800000190734863	0	3.4000000953674316					0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"NH"	29	2				3620		2.4660000801086426	1971		0	0	0	1	0	0	0	3	-12.800000190734863	3.4000000953674316		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.800000190734863	0	3.4000000953674316			13.992037773132324		0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0
"NH"	29	2	277	237.39999389648438	158.5	3796	0.7620000243186951	2.3910000324249268	1972	2.200000047683716	0	0	0	1	0	0	0	3	-12.800000190734863	3.4000000953674316		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.800000190734863	0	3.4000000953674316	0.1429603099822998	0.5722021460533142	14.226075172424316	0.01672646962106228	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
